,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
230,True,9,1,9,fish,0.426513188254,3,fish,0.540180054624,3,tree,0.540081518941,2,6,1
231,True,9,1,10,tree,0.426513188254,1,fish,0.540180054624,3,fish,0.540081518941,3,6,1
232,False,9,3,11,fish,0.425224393957,2,fish,0.513992287729,2,fish,0.513967516684,2,0,2
233,True,9,3,11,fish,0.423057962595,2,tree,0.539727877151,2,tree,0.539720748246,2,2,2
234,True,9,2,12,fish,0.422527463089,2,fish,0.539727877151,1,tree,0.540336660842,2,3,2
235,True,9,3,13,fish,0.419706218422,1,tree,0.541358261116,1,tree,0.541942012993,1,1,2
236,True,9,1,14,fish,0.419706218422,3,tree,0.541358261116,1,fish,0.541942012993,3,6,1
237,True,9,2,15,fish,0.419706218422,3,tree,0.564553282384,2,tree,0.564582492493,2,3,2
238,True,9,1,16,fish,0.419706218422,3,fish,0.564553282384,3,tree,0.564582492493,2,6,2
239,True,9,2,17,fish,0.419503873721,2,tree,0.564769010968,3,fish,0.564220895531,1,3,3
240,True,9,3,18,fish,0.418854945858,3,tree,0.58677067803,3,fish,0.536650881836,3,6,2
241,True,9,3,19,fish,0.418353314751,1,tree,0.593966721215,1,fish,0.526578746639,1,2,1
242,True,9,2,20,fish,0.418353238307,3,tree,0.593966793869,1,tree,0.526578842191,2,3,3
243,True,9,1,21,tree,0.418353238307,3,fish,0.593966793869,2,fish,0.526578842191,2,4,3
244,True,9,2,22,fish,0.418292915934,3,tree,0.594024128888,3,fish,0.526578842191,2,5,3
245,True,9,1,23,fish,0.418292915934,3,fish,0.594024128888,1,tree,0.526578842191,2,4,2
246,True,9,3,24,fish,0.417881996871,3,tree,0.598527657044,3,fish,0.520258202836,3,6,1
247,True,10,2,1,tree,0.525,2,fish,0.475,2,tree,0.5,1,2,3
248,True,10,3,2,fish,0.496052261133,3,tree,0.517715477884,3,fish,0.485648913574,3,6,3
249,True,10,1,3,tree,0.496052261133,1,fish,0.517715477884,3,fish,0.485648913574,2,5,1
250,True,10,2,4,tree,0.530507497117,3,tree,0.532676241965,3,fish,0.485648913574,2,2,3
251,False,10,3,5,fish,0.48930509057,2,fish,0.490966495222,2,tree,0.51736569984,2,0,3
252,False,10,3,5,fish,0.460152526323,2,fish,0.460868835055,2,tree,0.527012774873,2,0,3
253,False,10,3,5,fish,0.435054494193,2,fish,0.43528473397,2,tree,0.531204099302,2,0,3
254,False,10,3,5,fish,0.412149676151,2,fish,0.412211809269,2,tree,0.533411503396,2,0,3
255,True,10,3,5,fish,0.390854672811,2,tree,0.440869487829,2,tree,0.534690580307,2,2,3
256,True,10,1,6,fish,0.390854672811,2,tree,0.440869487829,3,fish,0.534690580307,2,4,3
257,True,10,3,7,fish,0.3901645939,3,fish,0.438322062354,3,tree,0.538434318578,3,6,1
258,True,10,1,8,fish,0.3901645939,3,tree,0.438322062354,1,fish,0.538434318578,3,6,1
259,True,10,2,9,fish,0.38532955311,2,tree,0.44715001169,2,fish,0.538434318578,3,5,2
260,True,10,1,10,tree,0.38532955311,2,fish,0.44715001169,3,fish,0.538434318578,3,6,2
261,True,10,2,11,fish,0.38532955311,3,fish,0.445696156469,2,tree,0.539972545984,2,5,1
262,True,10,3,12,fish,0.384807109067,1,fish,0.44319119835,1,tree,0.543339217423,1,2,1
263,True,10,3,13,fish,0.384340946339,3,fish,0.441082194505,3,tree,0.546195903639,3,6,2
264,True,10,1,14,fish,0.384340946339,3,fish,0.441082194505,2,tree,0.546195903639,1,5,1
265,True,10,2,15,fish,0.384256286461,1,tree,0.441082194505,2,tree,0.546308513902,1,1,3
266,True,10,3,16,fish,0.378779437146,1,tree,0.450177082084,1,tree,0.546949089481,1,1,2
267,True,10,1,17,fish,0.378779437146,3,tree,0.450177082084,2,fish,0.546949089481,1,4,2
268,True,10,2,18,fish,0.378714332678,3,fish,0.450177082084,2,tree,0.547037492612,3,5,3
269,True,10,3,19,fish,0.378348630506,2,fish,0.44786993619,2,tree,0.549874640093,2,4,1
270,True,10,1,20,fish,0.378348630506,1,tree,0.44786993619,3,fish,0.549874640093,1,2,3
271,True,10,2,21,fish,0.378291145941,3,fish,0.44786993619,1,tree,0.549951926575,3,4,2
272,True,10,2,22,fish,0.37823396229,1,fish,0.44786993619,3,tree,0.550028803438,1,4,1
